VNUM	LOCALE_NAME
20221	Ŕü°©ąéżő
20222	Ŕü°©ĆŇ´ő
20223	Ŕü°©Ľ®·ćŔÚ
20224	ł­ĆřÇŃ Ŕü°©Ľ®·ćŔÚ
20225	żë¸ÍÇŃ Ŕü°©Ľ®·ćŔÚ
20226	ČćŔŻ´ĎÄÜ
20227	ąéŔŻ´ĎÄÜ
20300	Učitel tělesného boje
20301	Učitel mentálního boje
20302	Učitel boje zblízka
20303	Učitel dálkového boje
20304	Učitel magických zbraní
20305	Učitel černé magie
20306	Učitel dračí moci
20307	Učitel léčby
20320	Učitel tělesného boje
20321	Učitel mentálního boje
20322	Učitel boje zblízka
20323	Učitel dálkového boje
20324	Učitel magických zbraní
20325	Učitel černé magie
20326	Učitel dračí moci
20327	Učitel léčby
20340	Učitel tělesného boje
20341	Učitel mentálního boje
20342	Učitel boje zblízka
20343	Učitel dálkového boje
20344	Učitel magických zbraní
20345	Učitel černé magie
20346	Učitel dračí moci
20347	Učitel léčby
20348	Strážce věže démonů
20349	Pacholek
20350	Strážce podzemí
20351	Strážce haly
20352	Kamenný pomník Hasun
20353	Kam. pomník Seul Rong
20354	Strážce města
20355	Velitel
20356	Sběrač listí gingko
20357	Památník Weol
20358	Květiny bez jména
20359	Stará krabice s papíry
20360	Památník Wha
20361	Památník Su
20362	Památník Mok
20363	Památník Gum
20364	Nakajima
20365	Památník Tho
20366	Sa-Soe
20367	Strážce katakomby
20368	Obchodní cestující
20369	Lee Chung
20370	Otrávený voják
20371	Starý náhrobní kámen
20372	Použitá kamenná tabulka
20373	Osobní strážce
20374	Strážný
20375	Dřevěná barikáda
20376	Kim Rim
20377	Palácový strážný
20378	Admirál Angmur
20379	Zraněný voják
20380	Yon-I-Walker
20381	Confucius
20382	Skalní květina
20383	Jae-Seon Kim
20384	Vánoční stromek
20385	Am-heh Gorge
20386	Isfet Stele
20387	Destiny Lock
20388	Dragon Gate
20389	NoNAme
20390	Taramor Gravestone
20391	Sun Herb
20392	Dead Soldier
20393	Wounded Soldier
20394	Fireland Guard
20395	Ice Land Guardian
30000	????
30001	????
30101	Socha Kud
30102	Obelisk Basalt
30103	Želví skála
30104	Runový sloup
30111	1. Brána zatracení
30112	2. Brána zatracení
30113	3. Brána zatracení
30114	4. Brána zatracení
30115	5. Brána zatracení
30116	6. Brána zatracení
30117	7. Brána zatracení
30118	8. Brána zatracení
30119	9. Brána zatracení
30120	Batoh s bylinami
30121	Duše Sury
30122	Duše válečníka
30123	Temný oltář
30124	Sura-kostlivec 1
30125	Sura-kostlivec 2
30126	Sura-kostlivec 3
30127	Sura-kostlivec 4
30128	Sura-kostlivec 5
30129	Velikonoční zajíček
30130	Náhrobní kámen
30301	Žíla rudy krystalu duše
30302	Žíla rubínové rudy
30303	Žíla granátové rudy
30304	Žíla smaragdové rudy
30305	Žíla safírové rudy
33001	?????? ???
33002	NoNAme
33003	NoNAme
33004	NoNAme
33005	NoNAme
33006	NoNAme
33007	NoNAme
33008	Dýně Jack
34001	phoenix1
34002	??? ???
34003	?????????
34004	ĆÄČ˛
34005	Porky
34006	Rufus
34007	Khan
34008	Leonidas
34009	ĆÄČ˛
34010	Bambi
34011	ľĆ±â ąé°ő
34012	ľĆ±â ĆŇ´ő
34013	şÓŔşµµŔű´ÜľÖ±âŔĺĽö
34014	şÓŔşµµŔű´ÜČ˛±ÝľÖ±âŔĺĽö
34015	ÇŇ·ÎŔ©»Ŕ°­ľĆÁö
34016	łěż°şŇ»çÁ¶
33009	Soul Crystal Alchemist
33010	Rubin Alchemist
33011	Garnet Alchemist
33012	Smaragd Alchemist
33013	Sapphire Alchemist
