VNUM	LOCALE_NAME
20218	?????? ????????
20219	blackpony
20220	Ĺ©¸®˝ş¸¶˝ş Ľř·Ď
20221	Ŕü°©ąéżő
20222	Ŕü°©ĆŇ´ő
20223	Ŕü°©Ľ®·ćŔÚ
20224	ł­ĆřÇŃ Ŕü°©Ľ®·ćŔÚ
20225	żë¸ÍÇŃ Ŕü°©Ľ®·ćŔÚ
20226	ČćŔŻ´ĎÄÜ
20227	ąéŔŻ´ĎÄÜ
20300	Invatator Lupta de Corp
20301	Invatator Lupta Mentala
20302	Invatator Lupta cu Sabia
20303	Invatator Lupta cu Arcul
20304	Invatator Arme Magice
20305	Invatator Magie Neagra
20306	Invatator Puterea Dragon
20307	Invatator Vindecare
20320	Invatator Lupta de Corp
20321	Învăţător de luptă ment.
20322	Învăţător de luptă apro.
20323	Învăţător de luptă depă.
20324	Învăţător de arme magice
20325	Învăţător de magie neagr
20326	Învăţător de puter. zmeu
20327	Învăţător de vindecare
20340	Invatator Lupta de Corp
20341	Învăţător de luptă ment.
20342	Învăţător de luptă apro.
20343	Învăţător de luptă depă.
20344	Învăţător de arme magice
20345	Învăţător de magie neagr
20346	Învăţător de puter. zmeu
20347	Învăţător de vindecare
20348	Paznic turnul demonilor
20349	Grăjdar
20350	Paznicul Garnizoanei
20351	Paznicul halei
20352	Monument piatra Hasun
20353	Monument piatra SeulRong
20354	Gardianul Orasului
20355	Capitan
20356	Culegător de Ginseng
20357	Monument piatră Weol
20358	Flori fără nume
20359	Cutie cu Manuscrise
20360	Piatra Memoriala Wha
20361	Piatra Memoriala Su
20362	Piatra Memoriala  Mok
20363	Monument Gum
20364	Nakajima
20365	Monument To
20366	Sa-Soe
20367	Paznicul Catacombei
20368	Negustor Ambulant
20369	Lee Chung
20370	Soldat Otravit
20371	Mormant Vechi
20372	Tableta Piatra Veche
20373	Bodyguard
20374	Garda
20375	Baricada de Lemn
20376	Kim Rim
20377	Garda Palatului
20378	Amiralul Angmur
20379	Soldat Ranit
20380	Yon-I-Walker
20381	Confucius
20382	Floare de Stanca
20383	Jae-Seon Kim
20384	Brad de Craciun
20385	Am-heh Gorge
20386	Isfet Stele
20387	Destiny Lock
20388	Dragon Gate
20389	NoNAme
20390	Taramor Gravestone
20391	Sun Herb
20392	Dead Soldier
20393	Wounded Soldier
20394	Fireland Guard
20395	Ice Land Guardian
30000	????
30001	????
30101	Statuia Kud
30102	Obelisc Bazalt
30103	Piatra Testoasa
30104	Fragment de Runa
30111	1. Poarta Pierzaniei
30112	2. Poarta Pierzaniei
30113	3. Poarta Pierzaniei
30114	4. Poarta Pierzaniei
30115	5. Poarta Pierzaniei
30116	6. Poarta Pierzaniei
30117	7. Poarta Pierzaniei
30118	8. Poarta Pierzaniei
30119	9. Poarta Pierzaniei
30120	Pungă cu Ierburi
30121	Spiritul Sura
30122	Spiritul Războinic
30123	Sanctuarul Întunecat
30124	Schelet-Sura 1
30125	Schelet-Sura 2
30126	Schelet-Sura 3
30127	Schelet-Sura 4
30128	Schelet-Sura 5
30129	Iepuraşul de Paşte
30130	Mormant
30301	Farama Minereu Cristal
30302	Farama Minereu Rubin
30303	Farama Minereu Granat
30304	Farama Minereu Smarald
30305	Farama Minereu Safir
33001	?????? ???
33002	NoNAme
33003	NoNAme
33004	NoNAme
33005	NoNAme
33006	NoNAme
33007	NoNAme
33008	Dovleacul Jack
34001	phoenix1
34002	??? ???
34003	?????????
34004	ĆÄČ˛
34005	Porcusor
34006	Rufus
34007	Khan
34008	Leonidas
34009	ĆÄČ˛
34010	Bambi
34011	ľĆ±â ąé°ő
34012	ľĆ±â ĆŇ´ő
34013	şÓŔşµµŔű´ÜľÖ±âŔĺĽö
34014	şÓŔşµµŔű´ÜČ˛±ÝľÖ±âŔĺĽö
34015	ÇŇ·ÎŔ©»Ŕ°­ľĆÁö
34016	łěż°şŇ»çÁ¶
33009	Soul Crystal Alchemist
33010	Rubin Alchemist
33011	Garnet Alchemist
33012	Smaragd Alchemist
33013	Sapphire Alchemist
