VNUM	LOCALE_NAME
20052	Żyła Złota
20053	Żyła Jadeitu
20054	Żyła Ebonitu
20055	Sterta Muszli
20056	Żyła Białego Złota
20057	Żyła Kryształu
20058	Żyła Ametystu
20059	Żyła Niebiańskich Łez
20060	Diamentowy Alchemik
20061	Bursztynowy Alchemik
20062	Drewniany Alch. Kopalny
20063	Miedziany Alchemik
20064	Srebrny Alchemik
20065	Złoty Alchem.
20066	Jadeitowy Alchemik
20067	Earl-Ebonitowy Alchemik
20068	Shellby-Perłowy Alchemik
20069	Alchemik Białego Złota
20070	Kryształowy Alchemik
20071	Ametystowy Alchemik
20072	Alchemik Nieb. Łez
20073	Starożytna Pieczęć
20074	Brońmistrz Wieży Demon.
20075	Płatnerz Wieży Demonów
20076	Jubiler Wieży Demonów
20077	Strażnik Ołtarza
20078	Strażnik Ołtarza
20079	Strażnik Ołtarza
20080	Przyw. Treningu
20081	Skradz. Pieczęć Przejśc.
20082	Mistrz
20083	Jegal-Tunseok
20084	Biolog Chaegirab
20085	Jimjunja
20086	Handu-Up
20087	Wonda-Rim
20088	Chuk-Sal
20089	Pung-Ho
20090	Heuk-Young
20091	Seon-Pyeong
20092	Hwa-Hee
20093	Koe-Pung
20094	Hong-Hae
20095	Seon-Hae
20096	??? ???
20097	Brama Zamku
20098	Brama Zamku
20099	Brama Zamku
20101	Biały Koń
20102	Brąz. Koń
20103	Czar. Koń
20104	Biały Koń
20105	Brąz. Koń
20106	Czar. Koń
20107	Biały Koń
20108	Brąz. Koń
20109	Czar. Koń
20110	Dzik
20111	Wilk
20112	Tygrys
20113	Lew
20114	white lion
20115	Dzik Wojenny
20116	Wilk Wojenny
20117	Szarżujący Tygrys
20118	Waleczny Lew
20119	NoNAme
20120	?????
20121	?????
20122	?????
20123	?????
20124	?????
20125	?????
20126	Święty Mikołaj
20201	??????
20202	??????
20203	?????
20204	???????
20205	?????? ??????
20206	?????? ??????
20207	?????? ?????
20208	?????? ???????
20209	?????? ??????
20210	?????? ??????
20211	?????? ?????
20212	?????? ???????
20213	?????????
20214	?????? ?????????
20215	?????? ?????????
20216	????????
20217	?????? ????????
20218	?????? ????????
20219	blackpony
20220	Ĺ©¸®˝ş¸¶˝ş Ľř·Ď
20221	Ŕü°©ąéżő
20222	Ŕü°©ĆŇ´ő
20223	Ŕü°©Ľ®·ćŔÚ
20224	ł­ĆřÇŃ Ŕü°©Ľ®·ćŔÚ
20225	żë¸ÍÇŃ Ŕü°©Ľ®·ćŔÚ
20226	ČćŔŻ´ĎÄÜ
20227	ąéŔŻ´ĎÄÜ
20300	Trener Mocy Ciała
20301	Trener Mocy Duchowej
20302	Trener Mocy Ostrza
20303	Trener Mocy Łuku
20304	Trener Mocy Broni
20305	Trener Mocy Czarn. Magii
20306	Trener Mocy Smoka
20307	Trener Mocy Leczenia
20320	Trener Mocy Ciała
20321	Trener Mocy Duchowej
20322	Trener Mocy Ostrza
20323	Trener Mocy Łuku
20324	Trener Mocy Broni
20325	Trener Mocy Czarn. Magii
20326	Trener Mocy Smoka
20327	Trener Mocy Leczenia
20340	Trener Mocy Ciała
20341	Trener Mocy Duchowej
20342	Trener Mocy Ostrza
20343	Trener Mocy Łuku
20344	Trener Mocy Broni
20345	Trener Mocy Czarn. Magii
20346	Trener Mocy Smoka
20347	Trener Mocy Leczenia
20348	Strażnik Wieży Demonów
20349	Stajenny
20350	Strażnik Legowiska
20351	Strażnik Dworski
20352	Kam. Pomnik Hasuna
20353	Kam. Pomnik Seul Ronga
20354	Strażnik Miejski
20355	Kapitan
20356	Kolekcjoner Ginseng
20357	Pomnik Woela
20358	Bezimienne Kwiaty
20359	Stare Pudło Z Papierami
20360	Pomnik Wha
20361	Pomnik Su
20362	Pomnik Moka
20363	Pomnik Gum
20364	Nakajima
20365	Pomnik To
20366	Sa-Soe
20367	Strażnik Katakumb
20368	Domokrążca
20369	Lee Chung
20370	Zatruty Żołnierz
20371	Stary Nagrobek
20372	Zwietrzała Płyta
20373	Gwardia Ochronna
20374	Strażnik
20375	Drewniana Barykada
20376	Kim Rim
20377	Straż Pałacowa
20378	Admirał Angmur
20379	Ranny Żołnierz
20380	Yon-I-Walker
20381	Konfucjusz
20382	Skalny Kwiat
20383	Jae-Seon Kim
20384	Świąteczna Choinka
20385	Am-heh Gorge
20386	Isfet Stele
20387	Destiny Lock
20388	Dragon Gate
20389	NoNAme
20390	Taramor Gravestone
20391	Sun Herb
20392	Dead Soldier
20393	Wounded Soldier
20394	Fireland Guard
20395	Ice Land Guardian
30000	????
30001	????
30101	Statua Kuda
30102	Bazaltowy Obelisk
30103	Żółwia Skała
30104	Runiczny Pal
30111	1. Wrota Potępienia
30112	2. Wrota Potępienia
30113	3. Wrota Potępienia
30114	4. Wrota Potępienia
30115	5. Wrota Potępienia
30116	6. Wrota Potępienia
30117	7. Wrota Potępienia
30118	8. Wrota Potępienia
30119	9. Wrota Potępienia
30120	Sakiewka na Zioła
30121	Duch Sura
30122	Duch Wojownika
30123	Mroczny Ołtarz
30124	Szkielet-Sura 1
30125	Szkielet-Sura 2
30126	Szkielet-Sura 3
30127	Szkielet-Sura 4
30128	Szkielet-Sura 5
30129	Zając wielkanocny
30130	Nagrobek
30301	Żyła Kryształu Duszy
30302	Żyła Rubinu
30303	Żyła Granatu
30304	Żyła Szmaragdu
30305	Żyła Szafiru
33001	?????? ???
33002	NoNAme
33003	NoNAme
33004	NoNAme
33005	NoNAme
33006	NoNAme
33007	NoNAme
33008	Jack Pumpkin
34001	phoenix1
34002	??? ???
34003	?????????
34004	ĆÄČ˛
34005	Boczuś
34006	Rufus
34007	Khan
34008	Leonidas
34009	ĆÄČ˛
34010	Bambi
34011	ľĆ±â ąé°ő
34012	ľĆ±â ĆŇ´ő
34013	şÓŔşµµŔű´ÜľÖ±âŔĺĽö
34014	şÓŔşµµŔű´ÜČ˛±ÝľÖ±âŔĺĽö
34015	ÇŇ·ÎŔ©»Ŕ°­ľĆÁö
34016	łěż°şŇ»çÁ¶
33009	Soul Crystal Alchemist
33010	Rubin Alchemist
33011	Garnet Alchemist
33012	Smaragd Alchemist
33013	Sapphire Alchemist
