VNUM	LOCALE_NAME
20046	Kuyumcu, Starbuck
20047	Elmas Damarı
20048	Kehribar Damarı
20049	Fosil Tahta Damarı
20050	Bakır Damarı
20051	Gümüş Damarı
20052	Altın Damarı
20053	Yeşim Damarı
20054	Abanoz Damarı
20055	Midye Yığını
20056	Beyaz Altın Damarı
20057	Kristal Damarı
20058	Ametist Damarı
20059	Cennetin Gözyaşı Damarı
20060	Elmas İşleyici
20061	Kehribar İşleyici
20062	Fosil Odun İşleyici
20063	Bakır İşleyici
20064	Gümüş İşleyici
20065	Altın İşleyici
20066	Yeşim İşleyici
20067	Abanoz İşleyici
20068	İnci İşleyici
20069	Beyaz Altın İşleyici
20070	Kristal İşleyici
20071	Ametist İşleyici
20072	Cennet Gözyaşı İşleyici
20073	Eski Mühür
20074	ŞeytanKulesi SilahUstası
20075	ŞeytanKulesi Zırh Ustası
20076	Şeytan Kulesi Kuyumcusu
20077	Sunak muhafızı
20078	Sunak muhafızı
20079	Sunak muhafızı
20080	Eğitim Rehberi
20081	Çalıntı Geçit Mühürü
20082	Usta
20083	Jegal-Tunseok
20084	Biyolog Chaegirab
20085	Jimjunja
20086	Handu-Up
20087	Wonda-Rim
20088	Shuk-Sal
20089	Pung-Ho
20090	Heuk-Yong
20091	Seon-Pyeong
20092	Hwa-Hee
20093	Koe-Pung
20094	Hong-Hae
20095	Seon-Hae
20096	??? ???
20097	Kale Girişi
20098	Kale Girişi
20099	Kale Girişi
20101	Beyaz At
20102	Kahverengi At
20103	Siyah At
20104	Beyaz At
20105	Kahverengi At
20106	Siyah At
20107	Beyaz At
20108	Kahverengi At
20109	Siyah At
20110	Yaban Domuzu
20111	Kurt
20112	Kaplan
20113	Aslan
20114	white lion
20115	Savaş Yaban Domuzu
20116	Kızgın Kurt
20117	Vahşi Kaplan
20118	Yırtıcı Aslan
20119	Asil Kara Yağız Atı
20120	?????
20121	?????
20122	?????
20123	?????
20124	?????
20125	?????
20126	Noel Baba
20201	??????
20202	??????
20203	?????
20204	???????
20205	?????? ??????
20206	?????? ??????
20207	?????? ?????
20208	?????? ???????
20209	?????? ??????
20210	?????? ??????
20211	?????? ?????
20212	?????? ???????
20213	?????????
20214	?????? ?????????
20215	?????? ?????????
20216	????????
20217	?????? ????????
20218	?????? ????????
20219	blackpony
20220	Å©¸®½º¸¶½º ¼ø·Ï
20221	Àü°©¹é¿õ
20222	Àü°©ÆÒ´õ
20223	Àü°©¼®·æÀÚ
20224	³­ÆøÇÑ Àü°©¼®·æÀÚ
20225	¿ë¸ÍÇÑ Àü°©¼®·æÀÚ
20226	ÈæÀ¯´ÏÄÜ
20227	¹éÀ¯´ÏÄÜ
20300	Bedensel Savaş Öğretmeni
20301	Zihinsel Savaş Öğretmeni
20302	Yakın Dövüş Öğretmeni
20303	Uzak Dövüş Öğretmeni
20304	Büyülü Silah Öğretmeni
20305	Kara Büyü Öğretmeni
20306	Ejderha Gücü Öğretmeni
20307	İyileştirme Öğretmeni
20320	Bedensel Savaş Öğretmeni
20321	Zihinsel Savaş Öğretmeni
20322	Yakın Dövüş Öğretmeni
20323	Uzak Dövüş Öğretmeni
20324	Büyülü Silah Öğretmeni
20325	Kara Büyü Öğretmeni
20326	Ejderha Gücü Öğretmeni
20327	İyileştirme Öğretmeni
20340	Bedensel Savaş Öğretmeni
20341	Zihinsel Savaş Öğretmeni
20342	Yakın Dövüş Öğretmeni
20343	Uzak Dövüş Öğretmeni
20344	Büyülü Silah Öğretmeni
20345	Kara Büyü Öğretmeni
20346	Ejderha Gücü Öğretmeni
20347	İyileştirme Öğretmeni
20348	Şeytan Kulesi Bekçisi
20349	Seyis
20350	Zindan Bekçisi
20351	Salon Bekçisi
20352	Hasun Taş Anıtı
20353	Seul Rong Taş Anıtı
20354	Şehir Bekçisi
20355	Yüzbaşı
20356	Ginseng Toplayıcısı
20357	Weol Anıtı
20358	İsimsiz Çiçekler
20359	Eski Kutu ile Kağıtlar
20360	Wha Anıtı
20361	Su Anıtı
20362	Mok Anıtı
20363	Gum Anıtı
20364	Nakajima
20365	To Anıtı
20366	Sa-Soe
20367	Katakomb Bekçisi
20368	Seyyar satıcı
20369	Lee Chung
20370	Zehirlenen Asker
20371	Eski Mezar Taşı
20372	Aşınmış Taş Levha
20373	Koruma Görevlisi
20374	Bekçi
20375	Ahşap Barikat
20376	Kim Rim
20377	Saray Bekçisi
20378	Amiral Angmur
20379	Yaralı Asker
20380	Yon-I Gezgini
20381	Konfüçyus
20382	Kaya Çiçeği
20383	Jae-Seon Kim
20384	Noel Ağacı
20385	Am-heh Gorge
20386	Isfet Stele
20387	Destiny Lock
20388	Dragon Gate
20389	NoNAme
20390	Taramor Gravestone
20391	Sun Herb
20392	Dead Soldier
20393	Wounded Soldier
20394	Fireland Guard
20395	Ice Land Guardian
30000	????
30001	????
30101	Kud Heykeli
30102	Bazalt Dikilitaş
30103	Kaplumbağa Kayalığı
30104	Runik Direği
30111	1. Lanet Kapısı
30112	2. Lanet Kapısı
30113	3. Lanet Kapısı
30114	4. Lanet Kapısı
30115	5. Lanet Kapısı
30116	6. Lanet Kapısı
30117	7. Lanet Kapısı
30118	8. Lanet Kapısı
30119	9. Lanet Kapısı
30120	Bitki Çantası
30121	Sura Ruhu
30122	Savaşçı Ruhu
30123	Karanlık Tapınak
30124	Sura-İskeleti 1
30125	Sura-İskeleti 2
30126	Sura-İskeleti 3
30127	Sura-İskeleti 4
30128	Sura-İskeleti 5
30129	Paskalya Tavşanı
30130	Mezar Taşı
30301	Ruh Kristali Damarı
30302	Yakut Damarı
30303	Grena Damarı
30304	Zümrüt Damarı
30305	Safir Damarı
33001	?????? ???
33002	Tarihçi
33003	Niyetli Vatandaş
33004	Niyetli Vatandaş
33005	Niyetli Vatandaş
33006	Niyetli Vatandaş
33007	Niyetli Vatandaş
33008	Jack Pumpkin
34001	phoenix1
34002	??? ???
34003	?????????
34004	ÆÄÈ²
34005	Porki
34006	Rufus
34007	Khan
34008	Leonidas
34009	ÆÄÈ²
34010	Bambi
34011	¾Æ±â ¹é°õ
34012	¾Æ±â ÆÒ´õ
34013	ºÓÀºµµÀû´Ü¾Ö±âÀå¼ö
34014	ºÓÀºµµÀû´ÜÈ²±İ¾Ö±âÀå¼ö
34015	ÇÒ·ÎÀ©»À°­¾ÆÁö
34016	³ì¿°ºÒ»çÁ¶
33009	Soul Crystal Alchemist
33010	Rubin Alchemist
33011	Garnet Alchemist
33012	Smaragd Alchemist
33013	Sapphire Alchemist
